SEASON,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PACE_PER40,POSS,PIE
2012-13,1610612747,Los Angeles Lakers,82,45,37,0.549,3951.0,3041,6640,0.458,715,2015,0.355,1584,2289,0.692,942,2732,3674,1818,1232.0,576,429,396,1467,1891,8381,95.0,107.0,105.9,1.1,0.598,1.48,16.8,0.309,0.702,0.51,0.157,0.512,0.548,95.08,79.24,7830,0.513
2012-13,1610612763,Memphis Grizzlies,82,56,26,0.683,3961.0,2964,6679,0.444,382,1107,0.345,1349,1746,0.773,1059,2445,3504,1715,1144.0,703,436,450,1660,1643,7659,340.0,103.6,99.1,4.5,0.579,1.5,16.5,0.344,0.702,0.52,0.155,0.472,0.514,89.56,74.63,7394,0.531
2012-13,1610612748,Miami Heat,82,66,16,0.805,3976.0,3148,6348,0.496,717,1809,0.396,1423,1887,0.754,676,2490,3166,1890,1143.0,710,441,262,1533,1673,8436,645.0,111.4,103.2,8.2,0.6,1.65,18.4,0.264,0.678,0.485,0.151,0.552,0.588,91.26,76.05,7572,0.564
2012-13,1610612749,Milwaukee Bucks,82,38,44,0.463,3966.0,3128,7197,0.435,601,1670,0.36,1251,1700,0.736,1068,2537,3605,1876,1156.0,685,550,362,1554,1567,8108,-123.0,102.5,104.2,-1.7,0.6,1.62,17.0,0.315,0.678,0.491,0.146,0.476,0.51,95.65,79.71,7909,0.488
2012-13,1610612750,Minnesota Timberwolves,82,31,51,0.378,3946.0,2943,6702,0.439,450,1475,0.305,1515,2042,0.742,973,2473,3446,1836,1214.0,700,387,481,1509,1847,7851,-194.0,101.8,104.0,-2.2,0.624,1.51,17.1,0.312,0.702,0.5,0.157,0.473,0.516,93.94,78.29,7712,0.494
2012-13,1610612740,New Orleans Hornets,82,27,55,0.329,3956.0,2955,6589,0.448,535,1474,0.363,1269,1636,0.776,988,2426,3414,1721,1193.0,520,440,492,1673,1534,7714,-317.0,104.5,108.9,-4.4,0.582,1.44,16.7,0.332,0.705,0.514,0.162,0.489,0.528,89.5,74.59,7379,0.464
2012-13,1610612752,New York Knicks,82,54,28,0.659,3946.0,2996,6689,0.448,891,2371,0.376,1313,1729,0.759,890,2436,3326,1579,988.0,672,294,327,1650,1576,8196,347.0,109.8,105.4,4.5,0.527,1.6,15.6,0.291,0.708,0.494,0.132,0.515,0.55,90.68,75.57,7462,0.512
2012-13,1610612760,Oklahoma City Thunder,82,60,22,0.732,3966.0,3126,6504,0.481,598,1588,0.377,1819,2196,0.828,854,2725,3579,1753,1253.0,679,624,322,1654,1698,8669,755.0,111.0,101.2,9.9,0.561,1.4,16.6,0.291,0.702,0.513,0.16,0.527,0.58,94.58,78.82,7808,0.57
2012-13,1610612753,Orlando Magic,82,20,62,0.244,3956.0,3093,6904,0.448,506,1537,0.329,1026,1359,0.755,890,2612,3502,1871,1191.0,528,358,430,1591,1353,7718,-573.0,100.9,108.4,-7.4,0.605,1.57,17.6,0.293,0.707,0.498,0.156,0.485,0.514,92.81,77.34,7646,0.459
2012-13,1610612755,Philadelphia 76ers,82,34,48,0.415,3951.0,3059,6895,0.444,518,1438,0.36,1004,1377,0.729,896,2493,3389,1867,1070.0,609,384,396,1505,1331,7640,-274.0,101.0,104.7,-3.7,0.61,1.74,17.7,0.291,0.695,0.489,0.141,0.481,0.509,91.88,76.56,7566,0.474
2012-13,1610612756,Phoenix Suns,82,25,57,0.305,3961.0,3061,6917,0.443,480,1455,0.33,1203,1618,0.744,959,2454,3413,1855,1278.0,659,434,421,1688,1511,7805,-530.0,100.2,106.9,-6.7,0.606,1.45,17.1,0.308,0.687,0.491,0.164,0.477,0.512,94.48,78.73,7793,0.458
2012-13,1610612757,Portland Trail Blazers,82,33,49,0.402,3971.0,3009,6715,0.448,673,1904,0.353,1304,1680,0.776,874,2474,3348,1784,1203.0,538,353,359,1518,1537,7995,-260.0,104.5,107.9,-3.4,0.593,1.48,17.0,0.294,0.702,0.495,0.157,0.498,0.536,92.46,77.05,7649,0.468
2012-13,1610612758,Sacramento Kings,82,28,54,0.341,3966.0,3086,6904,0.447,610,1681,0.363,1437,1869,0.769,943,2385,3328,1708,1199.0,671,342,517,1717,1636,8219,-400.0,105.3,110.0,-4.7,0.553,1.42,16.0,0.306,0.673,0.485,0.154,0.491,0.532,94.65,78.88,7804,0.454
2012-13,1610612759,San Antonio Spurs,82,58,24,0.707,3976.0,3210,6675,0.481,663,1764,0.376,1365,1725,0.791,666,2721,3387,2058,1206.0,695,446,405,1427,1565,8448,525.0,107.0,100.3,6.7,0.641,1.71,19.1,0.243,0.715,0.493,0.153,0.531,0.568,95.31,79.43,7892,0.551
2012-13,1610612761,Toronto Raptors,82,34,48,0.415,3996.0,2979,6685,0.446,571,1665,0.343,1442,1831,0.788,871,2426,3297,1765,1124.0,595,392,387,1836,1650,7971,-121.0,105.0,106.4,-1.4,0.592,1.57,16.9,0.296,0.688,0.49,0.148,0.488,0.532,91.26,76.05,7591,0.484
2012-13,1610612762,Utah Jazz,82,43,39,0.524,3976.0,3046,6710,0.454,507,1385,0.366,1439,1883,0.764,989,2457,3446,1859,1210.0,690,515,480,1750,1670,8038,-7.0,105.4,105.6,-0.2,0.61,1.54,17.4,0.329,0.697,0.51,0.159,0.492,0.533,92.05,76.71,7629,0.504
2012-13,1610612764,Washington Wizards,82,29,53,0.354,3971.0,2910,6693,0.435,545,1495,0.365,1279,1746,0.733,887,2652,3539,1775,1238.0,598,376,358,1681,1569,7644,-208.0,99.3,101.6,-2.3,0.61,1.43,16.9,0.279,0.706,0.491,0.161,0.475,0.512,93.23,77.69,7699,0.481
2013-14,1610612737,Atlanta Hawks,82,38,44,0.463,3966.0,3061,6688,0.458,768,2116,0.363,1392,1782,0.781,713,2565,3278,2041,1251.0,680,326,354,1577,1643,8282,-39.0,104.9,105.7,-0.7,0.667,1.63,18.8,0.256,0.711,0.485,0.159,0.515,0.554,95.41,79.51,7892,0.502
2013-14,1610612738,Boston Celtics,82,25,57,0.305,3946.0,2996,6883,0.435,575,1729,0.333,1325,1706,0.777,980,2505,3485,1726,1261.0,584,343,373,1743,1564,7892,-366.0,101.9,106.5,-4.6,0.576,1.37,16.2,0.314,0.708,0.505,0.163,0.477,0.517,94.28,78.57,7745,0.461
2013-14,1610612751,Brooklyn Nets,82,44,38,0.537,3976.0,2931,6391,0.459,709,1922,0.369,1508,2002,0.753,721,2407,3128,1714,1191.0,705,311,337,1777,1704,8079,-82.0,105.4,106.7,-1.3,0.585,1.44,16.7,0.26,0.686,0.475,0.155,0.514,0.555,92.42,77.02,7663,0.492
2013-14,1610612766,Charlotte Bobcats,82,43,39,0.524,3981.0,2976,6730,0.442,516,1471,0.351,1474,2000,0.737,776,2724,3500,1778,1010.0,499,421,415,1493,1716,7942,-18.0,103.0,103.3,-0.4,0.597,1.76,16.9,0.269,0.73,0.5,0.131,0.481,0.522,92.93,77.44,7712,0.508
2013-14,1610612741,Chicago Bulls,82,48,34,0.585,3986.0,2843,6577,0.432,508,1459,0.348,1486,1908,0.779,937,2683,3620,1860,1223.0,594,424,490,1565,1714,7680,152.0,101.7,99.9,1.9,0.654,1.52,17.6,0.321,0.713,0.518,0.162,0.471,0.518,90.84,75.7,7549,0.528
2013-14,1610612739,Cleveland Cavaliers,82,33,49,0.402,3986.0,3036,6955,0.437,584,1640,0.356,1398,1861,0.751,989,2629,3618,1738,1163.0,579,304,461,1640,1599,8054,-270.0,103.5,107.0,-3.6,0.572,1.49,16.2,0.314,0.711,0.508,0.149,0.479,0.518,93.69,78.08,7784,0.469
2013-14,1610612742,Dallas Mavericks,82,49,33,0.598,3966.0,3249,6858,0.474,721,1877,0.384,1378,1733,0.795,840,2514,3354,1935,1110.0,704,356,288,1636,1633,8597,197.0,109.5,107.2,2.3,0.596,1.74,18.0,0.276,0.694,0.487,0.141,0.526,0.564,94.94,79.12,7852,0.521
2013-14,1610612743,Denver Nuggets,82,36,46,0.439,3950.985,3147,7042,0.447,702,1959,0.358,1563,2154,0.726,1009,2717,3726,1838,1305.0,615,459,459,1890,1778,8559,-176.0,105.1,107.3,-2.2,0.584,1.41,16.4,0.31,0.703,0.505,0.16,0.497,0.536,98.95,82.46,8146,0.481
2013-14,1610612765,Detroit Pistons,82,29,53,0.354,3956.0,3182,7124,0.447,507,1580,0.321,1415,2111,0.67,1196,2525,3721,1714,1193.0,687,395,403,1666,1699,8286,-300.0,105.2,109.0,-3.7,0.539,1.44,15.6,0.347,0.693,0.511,0.152,0.482,0.514,95.57,79.64,7874,0.464
2013-14,1610612744,Golden State Warriors,82,51,31,0.622,3966.0,3236,7005,0.462,774,2037,0.38,1303,1731,0.753,896,2819,3715,1912,1247.0,642,407,342,1784,1584,8549,394.0,106.3,101.4,4.9,0.591,1.53,17.4,0.284,0.724,0.508,0.155,0.517,0.55,97.37,81.14,8045,0.528
2013-14,1610612745,Houston Rockets,82,54,28,0.659,3966.0,3118,6603,0.472,779,2179,0.358,1814,2549,0.712,920,2797,3717,1755,1323.0,621,461,460,1676,1993,8829,374.0,109.8,105.2,4.6,0.563,1.33,16.1,0.306,0.7,0.513,0.165,0.531,0.571,97.27,81.06,8040,0.534
2013-14,1610612754,Indiana Pacers,82,56,26,0.683,3956.0,2949,6573,0.449,550,1542,0.357,1485,1907,0.779,834,2831,3665,1651,1237.0,550,446,378,1675,1793,7933,361.0,103.6,98.9,4.7,0.56,1.33,15.9,0.296,0.721,0.517,0.162,0.49,0.535,92.89,77.41,7656,0.545
2013-14,1610612746,Los Angeles Clippers,82,57,25,0.695,3951.0,3208,6761,0.474,693,1966,0.352,1741,2384,0.73,858,2668,3526,2016,1136.0,703,397,284,1767,1919,8850,572.0,111.3,104.0,7.3,0.628,1.77,18.3,0.288,0.69,0.496,0.143,0.526,0.567,96.66,80.55,7954,0.548
2013-14,1610612747,Los Angeles Lakers,82,27,55,0.329,3941.0,3139,6980,0.45,774,2032,0.381,1390,1835,0.757,745,2620,3365,2006,1239.0,611,446,387,1627,1580,8442,-516.0,103.2,109.3,-6.0,0.639,1.62,18.1,0.235,0.676,0.459,0.152,0.505,0.542,99.72,83.1,8177,0.46
2013-14,1610612763,Memphis Grizzlies,82,50,32,0.61,3961.0,3122,6723,0.464,405,1147,0.353,1235,1666,0.741,950,2526,3476,1792,1124.0,631,375,410,1568,1553,7884,129.0,105.5,103.8,1.7,0.574,1.59,17.1,0.326,0.718,0.521,0.15,0.494,0.529,90.58,75.48,7476,0.518
2013-14,1610612748,Miami Heat,82,54,28,0.659,3976.0,3142,6272,0.501,665,1829,0.364,1431,1884,0.76,627,2397,3024,1847,1212.0,732,367,256,1596,1675,8380,390.0,110.0,105.0,5.1,0.588,1.52,18.1,0.244,0.686,0.476,0.159,0.554,0.59,91.9,76.58,7615,0.539
2013-14,1610612749,Milwaukee Bucks,82,15,67,0.183,3976.0,2952,6737,0.438,548,1553,0.353,1377,1843,0.747,971,2399,3370,1760,1238.0,541,403,413,1713,1690,7829,-671.0,101.9,110.2,-8.3,0.596,1.42,16.5,0.31,0.678,0.49,0.161,0.479,0.519,92.96,77.47,7685,0.449
2013-14,1610612750,Minnesota Timberwolves,82,40,42,0.488,3971.0,3189,7175,0.444,600,1757,0.341,1790,2301,0.778,1024,2644,3668,1963,1142.0,718,297,457,1504,1936,8768,219.0,107.7,105.2,2.6,0.616,1.72,17.3,0.317,0.715,0.508,0.14,0.486,0.535,98.33,81.94,8139,0.519
2013-14,1610612740,New Orleans Pelicans,82,34,48,0.415,3971.0,3101,6761,0.459,486,1303,0.373,1489,1936,0.769,933,2486,3419,1745,1129.0,647,523,504,1857,1664,8177,-222.0,106.2,109.1,-3.0,0.563,1.55,16.5,0.305,0.694,0.497,0.147,0.495,0.537,93.07,77.56,7703,0.483
2013-14,1610612752,New York Knicks,82,37,45,0.451,3971.0,3027,6739,0.449,759,2038,0.372,1271,1670,0.761,870,2437,3307,1641,1063.0,631,367,277,1815,1611,8084,-65.0,107.0,108.1,-1.1,0.542,1.54,16.0,0.291,0.705,0.492,0.141,0.505,0.541,91.24,76.04,7556,0.49
2013-14,1610612760,Oklahoma City Thunder,82,59,23,0.72,3961.0,3194,6782,0.471,664,1839,0.361,1653,2052,0.806,887,2781,3668,1794,1256.0,678,501,296,1858,1672,8705,520.0,109.4,103.0,6.4,0.562,1.43,16.6,0.294,0.722,0.518,0.158,0.52,0.566,96.33,80.27,7954,0.543
2013-14,1610612753,Orlando Magic,82,23,59,0.28,3991.0,3022,6784,0.445,563,1596,0.353,1307,1714,0.763,794,2654,3448,1726,1222.0,630,350,445,1678,1500,7914,-446.0,101.0,106.6,-5.7,0.571,1.41,16.4,0.267,0.714,0.49,0.156,0.487,0.525,94.27,78.56,7837,0.466
2013-14,1610612755,Philadelphia 76ers,82,19,63,0.232,3970.985,3108,7150,0.435,577,1847,0.312,1362,1918,0.71,949,2556,3505,1791,1384.0,765,330,558,1844,1686,8155,-857.0,99.0,109.0,-10.0,0.576,1.29,16.0,0.29,0.684,0.479,0.168,0.475,0.51,99.74,83.11,8236,0.426
2013-14,1610612756,Phoenix Suns,82,48,34,0.585,3951.0,3172,6845,0.463,765,2055,0.372,1520,2004,0.758,928,2601,3529,1563,1258.0,688,374,332,1798,1749,8629,216.0,108.2,105.6,2.6,0.493,1.24,14.7,0.298,0.699,0.5,0.158,0.519,0.558,96.83,80.69,7973,0.509
2013-14,1610612757,Portland Trail Blazers,82,54,28,0.659,3971.0,3207,7134,0.45,770,2071,0.372,1569,1926,0.815,1022,2786,3808,1904,1125.0,454,387,304,1576,1698,8753,327.0,110.4,106.2,4.2,0.594,1.69,17.2,0.32,0.713,0.517,0.142,0.504,0.548,95.9,79.91,7930,0.524
2013-14,1610612758,Sacramento Kings,82,28,54,0.341,3966.0,3026,6766,0.447,491,1475,0.333,1698,2237,0.759,990,2656,3646,1547,1249.0,587,318,459,1849,1897,8241,-238.0,105.1,107.8,-2.7,0.511,1.24,14.6,0.316,0.725,0.518,0.159,0.484,0.532,95.04,79.2,7840,0.473
2013-14,1610612759,San Antonio Spurs,82,62,20,0.756,3951.0,3326,6844,0.486,698,1757,0.397,1289,1642,0.785,762,2786,3548,2064,1180.0,604,420,379,1495,1585,8639,633.0,109.5,101.4,8.1,0.621,1.75,19.0,0.261,0.725,0.503,0.15,0.537,0.571,95.87,79.89,7887,0.555
2013-14,1610612761,Toronto Raptors,82,48,34,0.585,3991.0,2992,6718,0.445,713,1917,0.372,1608,2055,0.782,935,2552,3487,1737,1159.0,577,343,352,1882,1815,8305,266.0,107.9,104.6,3.3,0.581,1.5,16.4,0.312,0.701,0.505,0.151,0.498,0.545,92.48,77.07,7696,0.512
2013-14,1610612762,Utah Jazz,82,25,57,0.305,3956.0,2951,6652,0.444,543,1577,0.344,1346,1803,0.747,904,2477,3381,1664,1200.0,570,366,401,1699,1673,7791,-588.0,102.4,110.1,-7.6,0.564,1.39,16.1,0.297,0.708,0.497,0.158,0.484,0.523,92.32,76.94,7605,0.451
2013-14,1610612764,Washington Wizards,82,44,38,0.537,4011.0,3177,6920,0.459,647,1704,0.38,1253,1715,0.731,886,2573,3459,1909,1204.0,668,377,320,1675,1600,8254,104.0,104.9,103.6,1.3,0.601,1.59,17.6,0.286,0.719,0.498,0.153,0.506,0.538,94.18,78.48,7872,0.504
2014-15,1610612737,Atlanta Hawks,82,60,22,0.732,3946.0,3121,6699,0.466,818,2152,0.38,1349,1735,0.778,715,2611,3326,2111,1167.0,744,380,404,1457,1611,8409,445.0,108.2,102.3,5.9,0.676,1.81,19.5,0.264,0.697,0.487,0.15,0.527,0.563,94.66,78.88,7775,0.54
2014-15,1610612738,Boston Celtics,82,40,42,0.488,3976.0,3193,7211,0.443,660,2021,0.327,1266,1678,0.754,910,2685,3595,2009,1133.0,674,294,431,1738,1545,8312,13.0,103.8,103.5,0.3,0.629,1.77,18.0,0.289,0.71,0.495,0.142,0.489,0.523,96.71,80.59,8007,0.498
2014-15,1610612751,Brooklyn Nets,82,38,44,0.463,3986.0,3069,6804,0.451,541,1633,0.331,1359,1817,0.748,846,2627,3473,1716,1133.0,576,340,372,1579,1641,8038,-236.0,103.4,106.3,-3.0,0.559,1.51,16.3,0.278,0.701,0.491,0.146,0.491,0.529,93.69,78.07,7777,0.48
2014-15,1610612766,Charlotte Hornets,82,33,49,0.402,3981.0,2913,6932,0.42,498,1566,0.318,1397,1867,0.748,820,2793,3613,1654,976.0,499,448,440,1494,1708,7721,-260.0,99.6,103.0,-3.4,0.568,1.69,15.8,0.27,0.746,0.502,0.126,0.456,0.498,93.45,77.87,7753,0.482
2014-15,1610612741,Chicago Bulls,82,50,32,0.61,3976.0,3001,6797,0.442,645,1825,0.353,1618,2067,0.783,959,2792,3751,1781,1145.0,514,476,443,1495,1736,8265,246.0,106.3,103.3,3.0,0.593,1.56,16.6,0.312,0.709,0.516,0.147,0.489,0.536,93.8,78.17,7775,0.529
2014-15,1610612739,Cleveland Cavaliers,82,53,29,0.646,3956.0,3089,6739,0.458,826,2253,0.367,1453,1934,0.751,911,2612,3523,1814,1171.0,603,340,368,1510,1685,8457,367.0,110.1,105.3,4.8,0.587,1.55,17.1,0.311,0.711,0.513,0.152,0.52,0.557,93.23,77.69,7682,0.514
2014-15,1610612742,Dallas Mavericks,82,50,32,0.61,3976.0,3255,7036,0.463,732,2082,0.352,1386,1843,0.752,858,2608,3466,1846,1062.0,663,371,314,1644,1816,8628,238.0,108.2,104.9,3.2,0.567,1.74,17.0,0.269,0.681,0.477,0.133,0.515,0.55,96.4,80.34,7976,0.521
2014-15,1610612743,Denver Nuggets,82,30,52,0.366,3976.0,3099,7158,0.433,660,2032,0.325,1462,1991,0.734,1012,2653,3665,1788,1166.0,641,367,504,1882,1698,8320,-291.0,103.9,107.1,-3.3,0.577,1.53,16.2,0.303,0.7,0.494,0.146,0.479,0.518,96.87,80.72,8011,0.465
2014-15,1610612765,Detroit Pistons,82,32,50,0.39,3966.0,3041,7038,0.432,703,2043,0.344,1292,1838,0.703,1051,2630,3681,1771,1099.0,623,383,391,1559,1584,8077,-82.0,104.3,105.4,-1.1,0.582,1.61,16.4,0.316,0.712,0.505,0.142,0.482,0.515,93.68,78.07,7741,0.478
2014-15,1610612744,Golden State Warriors,82,67,15,0.817,3946.0,3410,7137,0.478,883,2217,0.398,1313,1709,0.768,853,2814,3667,2248,1185.0,762,496,293,1628,1541,9016,828.0,110.4,100.4,9.9,0.659,1.9,19.7,0.273,0.703,0.498,0.145,0.54,0.571,99.28,82.74,8170,0.569
2014-15,1610612745,Houston Rockets,82,56,26,0.683,3961.0,3032,6832,0.444,933,2680,0.348,1525,2133,0.715,958,2624,3582,1820,1366.0,777,407,437,1803,1730,8522,282.0,106.0,102.6,3.4,0.6,1.33,16.5,0.305,0.686,0.496,0.17,0.512,0.548,97.36,81.14,8037,0.509
2014-15,1610612754,Indiana Pacers,82,38,44,0.463,3971.0,2998,6824,0.439,612,1740,0.352,1373,1817,0.756,856,2822,3678,1757,1147.0,505,375,386,1742,1754,7981,23.0,102.9,102.7,0.2,0.586,1.53,16.6,0.286,0.735,0.511,0.148,0.484,0.523,93.67,78.06,7753,0.505
2014-15,1610612746,Los Angeles Clippers,82,56,26,0.683,3946.0,3228,6830,0.473,827,2202,0.376,1468,2067,0.71,784,2711,3495,2031,1012.0,640,409,245,1749,1766,8751,540.0,111.6,104.7,6.9,0.629,2.01,18.7,0.272,0.716,0.497,0.129,0.533,0.565,95.4,79.5,7844,0.54
2014-15,1610612747,Los Angeles Lakers,82,21,61,0.256,3986.0,3054,7020,0.435,532,1546,0.344,1433,1935,0.741,952,2647,3599,1715,1086.0,578,366,396,1741,1589,8073,-561.0,102.3,109.4,-7.1,0.562,1.58,15.9,0.29,0.72,0.497,0.138,0.473,0.513,95.03,79.19,7892,0.45
2014-15,1610612763,Memphis Grizzlies,82,55,27,0.671,3981.0,3097,6763,0.458,423,1246,0.339,1445,1869,0.773,856,2634,3490,1777,1094.0,700,347,424,1567,1662,8062,266.0,104.8,101.2,3.5,0.574,1.62,16.9,0.288,0.716,0.503,0.142,0.489,0.531,92.82,77.35,7696,0.53
2014-15,1610612748,Miami Heat,82,37,45,0.451,3946.0,2885,6330,0.456,556,1659,0.335,1438,1940,0.741,747,2461,3208,1626,1214.0,642,372,359,1636,1715,7764,-213.0,103.2,106.1,-3.0,0.564,1.34,16.1,0.284,0.687,0.489,0.161,0.5,0.54,91.49,76.24,7526,0.492
2014-15,1610612749,Milwaukee Bucks,82,41,41,0.5,3986.0,3083,6722,0.459,545,1500,0.363,1312,1734,0.757,876,2574,3450,1932,1373.0,789,403,392,1814,1649,8023,35.0,102.0,101.4,0.6,0.627,1.41,17.8,0.29,0.686,0.491,0.175,0.499,0.536,94.82,79.02,7867,0.511
2014-15,1610612750,Minnesota Timberwolves,82,16,66,0.195,3961.0,2986,6820,0.438,406,1223,0.332,1638,2110,0.776,949,2406,3355,1771,1231.0,668,327,449,1571,1751,8016,-721.0,101.8,110.9,-9.1,0.593,1.44,16.3,0.311,0.682,0.489,0.156,0.468,0.517,95.45,79.54,7873,0.453
2014-15,1610612740,New Orleans Pelicans,82,45,37,0.549,3956.0,3108,6795,0.457,586,1583,0.37,1345,1790,0.751,942,2621,3563,1806,1087.0,553,510,475,1530,1533,8147,65.0,107.1,106.3,0.8,0.581,1.66,17.1,0.309,0.712,0.511,0.143,0.501,0.537,92.29,76.91,7608,0.508
2014-15,1610612752,New York Knicks,82,17,65,0.207,3971.0,2882,6726,0.428,560,1614,0.347,1211,1575,0.769,867,2443,3310,1746,1206.0,575,382,353,1768,1564,7535,-764.0,98.9,109.0,-10.1,0.606,1.45,16.7,0.289,0.691,0.484,0.158,0.47,0.508,92.06,76.72,7618,0.441
2014-15,1610612760,Oklahoma City Thunder,82,45,37,0.549,3966.0,3184,7119,0.447,632,1864,0.339,1524,2020,0.754,1052,2844,3896,1681,1205.0,598,454,377,1829,1675,8524,179.0,106.7,104.6,2.1,0.528,1.4,15.3,0.318,0.73,0.524,0.151,0.492,0.532,96.61,80.51,7988,0.505
2014-15,1610612753,Orlando Magic,82,25,57,0.305,3951.0,3076,6792,0.453,554,1598,0.347,1141,1565,0.729,822,2607,3429,1692,1221.0,647,314,441,1714,1467,7847,-469.0,101.0,106.8,-5.9,0.55,1.39,16.2,0.269,0.716,0.491,0.157,0.494,0.524,94.51,78.76,7773,0.455
2014-15,1610612755,Philadelphia 76ers,82,18,64,0.22,3961.0,2765,6777,0.408,692,2160,0.32,1320,1953,0.676,978,2536,3514,1683,1453.0,789,487,454,1778,1657,7542,-736.0,94.9,103.9,-9.0,0.609,1.16,15.5,0.293,0.686,0.48,0.183,0.459,0.494,96.45,80.37,7950,0.426
2014-15,1610612756,Phoenix Suns,82,39,43,0.476,3976.0,3178,7038,0.452,698,2048,0.341,1343,1767,0.76,896,2643,3539,1659,1238.0,700,385,337,1744,1664,8397,-74.0,104.2,105.3,-1.1,0.522,1.34,15.4,0.281,0.698,0.489,0.154,0.501,0.537,97.2,81.0,8058,0.491
2014-15,1610612757,Portland Trail Blazers,82,51,31,0.622,3971.0,3175,7049,0.45,807,2231,0.362,1272,1589,0.801,879,2881,3760,1799,1117.0,525,372,297,1494,1534,8429,347.0,107.1,102.8,4.3,0.567,1.61,16.8,0.282,0.728,0.51,0.142,0.508,0.544,95.06,79.22,7868,0.522
2014-15,1610612758,Sacramento Kings,82,29,53,0.354,3971.0,3010,6617,0.455,461,1350,0.341,1829,2400,0.762,895,2728,3623,1667,1333.0,550,324,508,1696,1958,8310,-304.0,104.5,108.2,-3.7,0.554,1.25,15.5,0.313,0.715,0.519,0.168,0.49,0.542,96.16,80.13,7952,0.485
2014-15,1610612759,San Antonio Spurs,82,55,27,0.671,3991.0,3208,6854,0.468,677,1847,0.367,1368,1754,0.78,806,2772,3578,2000,1146.0,657,444,362,1564,1613,8461,508.0,107.6,101.4,6.3,0.623,1.75,18.4,0.272,0.73,0.507,0.146,0.517,0.555,94.45,78.71,7860,0.545
2014-15,1610612761,Toronto Raptors,82,49,33,0.598,3971.0,3108,6829,0.455,726,2060,0.352,1585,2014,0.787,881,2526,3407,1701,1057.0,615,357,413,1712,1668,8527,252.0,110.2,107.1,3.1,0.547,1.61,16.1,0.301,0.689,0.494,0.137,0.508,0.553,93.46,77.88,7736,0.506
2014-15,1610612762,Utah Jazz,82,38,44,0.463,3941.0,2900,6492,0.447,610,1781,0.343,1391,1929,0.721,988,2617,3605,1632,1256.0,623,489,382,1583,1604,7801,18.0,104.2,104.1,0.1,0.563,1.3,15.8,0.332,0.715,0.524,0.168,0.494,0.531,91.1,75.91,7486,0.507
2014-15,1610612764,Washington Wizards,82,46,36,0.561,3991.0,3139,6790,0.462,497,1381,0.36,1305,1758,0.742,862,2801,3663,1969,1233.0,601,378,350,1707,1610,8080,59.0,103.0,102.4,0.6,0.627,1.6,18.1,0.288,0.726,0.514,0.157,0.499,0.534,94.29,78.58,7844,0.525
2015-16,1610612737,Atlanta Hawks,82,48,34,0.585,3966.0,3168,6923,0.458,815,2326,0.35,1282,1638,0.783,679,2772,3451,2100,1226.0,747,486,411,1570,1500,8433,296.0,104.6,100.8,3.9,0.663,1.71,19.0,0.234,0.698,0.474,0.152,0.516,0.552,97.63,81.36,8059,0.528
2015-16,1610612738,Boston Celtics,82,48,34,0.585,3956.0,3216,7318,0.439,717,2142,0.335,1520,1929,0.788,950,2733,3683,1981,1127.0,752,348,450,1796,1718,8669,263.0,105.8,102.5,3.3,0.616,1.76,17.4,0.29,0.707,0.495,0.138,0.488,0.531,99.43,82.86,8191,0.52
2015-16,1610612751,Brooklyn Nets,82,21,61,0.256,3951.0,3136,6920,0.453,531,1508,0.352,1286,1699,0.757,863,2614,3477,1829,1212.0,627,332,430,1476,1510,8089,-603.0,102.4,109.7,-7.4,0.583,1.51,17.0,0.279,0.716,0.494,0.153,0.492,0.527,96.12,80.1,7903,0.46
2015-16,1610612766,Charlotte Hornets,82,48,34,0.585,3971.0,3036,6922,0.439,873,2410,0.362,1534,1941,0.79,734,2869,3603,1778,1029.0,595,438,448,1487,1670,8479,223.0,106.4,103.7,2.7,0.586,1.73,16.7,0.244,0.754,0.499,0.129,0.502,0.545,96.24,80.2,7966,0.511
2015-16,1610612741,Chicago Bulls,82,42,40,0.512,3981.0,3165,7170,0.441,651,1753,0.371,1354,1720,0.787,907,2889,3796,1870,1141.0,495,470,465,1545,1535,8335,-121.0,104.1,105.5,-1.4,0.591,1.64,17.0,0.29,0.714,0.506,0.142,0.487,0.526,96.6,80.5,8008,0.494
2015-16,1610612739,Cleveland Cavaliers,82,57,25,0.695,3971.0,3171,6888,0.46,880,2428,0.362,1333,1783,0.748,873,2777,3650,1861,1114.0,551,317,362,1666,1690,8555,492.0,110.2,103.9,6.3,0.587,1.67,17.4,0.294,0.742,0.519,0.143,0.524,0.558,93.82,78.19,7764,0.528
2015-16,1610612742,Dallas Mavericks,82,42,40,0.512,4001.0,3064,6900,0.444,806,2342,0.344,1454,1831,0.794,751,2781,3532,1813,1047.0,560,306,363,1595,1757,8388,-25.0,105.5,105.9,-0.4,0.592,1.73,17.0,0.241,0.723,0.484,0.132,0.502,0.544,95.34,79.45,7950,0.503
